carID,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
12527,vw, Caravelle,2019,Semi-Auto,7034,Diesel,145,29.6451,2,48990
12528,merc, CLA Class,2017,Manual,31875,Diesel,145,67.5127,2.1,15500
12529,skoda, Yeti,2016,Automatic,21000,Petrol,125,51.2909,1.2,10995
12530,merc, GL Class,2018,Automatic,14026,Diesel,145,56.8183,2.1,20899
12531,ford, Grand C-MAX,2018,Manual,43496,Petrol,145,47.1769,1,12298
12532,skoda, Scala,2019,Semi-Auto,4569,Petrol,145,45.5798,1.5,17489
12533,ford, Galaxy,2014,Automatic,55632,Diesel,160,47.0836,2,8000
12534,toyota, Prius,2016,Automatic,40794,Hybrid,0,85.3895,1.8,17000
12535,bmw, M4,2020,Semi-Auto,2000,Petrol,145,32.3875,3,51000
12536,vw, Caravelle,2019,Semi-Auto,3800,Diesel,145,33.6007,2,41995
12537,ford, Galaxy,2018,Manual,31961,Diesel,145,56.6865,2,18000
12539,toyota, Land Cruiser,2020,Semi-Auto,200,Diesel,150,30.0981,2.8,44995
12540,hyundi, IX20,2016,Manual,41691,Diesel,30,64.0565,1.6,6995
12541,skoda, Kamiq,2019,Semi-Auto,1001,Petrol,145,45.6935,1,20450
12543,ford, Tourneo Custom,2017,Manual,15000,Diesel,145,46.0019,2,19990
12544,ford, Grand C-MAX,2018,Semi-Auto,1587,Diesel,150,51.0029,1.5,15970
12550,toyota, Avensis,2016,Manual,61300,Diesel,20,67.3573,1.6,9995
12555,vw, CC,2016,Automatic,74360,Diesel,125,56.5144,2,11440
12558,bmw, M3,2010,Manual,81000,Petrol,570,23.0268,4,17650
12559,audi, RS6,2016,Semi-Auto,28639,Petrol,325,29.3614,4,47992
12561,merc, V Class,2019,Automatic,2020,Diesel,145,35.959,2,45394
12565,ford, Tourneo Custom,2017,Manual,36000,Diesel,145,44.8712,2,20000
12567,bmw, i8,2018,Automatic,11278,Hybrid,135,69.0719,1.5,57870
12568,audi, A8,2006,Automatic,104000,Diesel,325,33.3244,3,5595
12569,merc, GL Class,2014,Automatic,53407,Diesel,325,35.5086,3,27499
12570,hyundi, I800,2018,Automatic,33138,Diesel,150,28.0807,2.5,14800
12571,vw, Caddy Maxi Life,2019,Semi-Auto,1581,Diesel,145,46.5011,2,22788
12572,vauxhall, Combo Life,2018,Manual,12679,Diesel,145,53.5336,1.5,12770
12573,merc, S Class,2009,Automatic,122000,Diesel,325,36.5859,3,7724
12577,audi, Q8,2019,Automatic,8787,Diesel,145,32.6687,3,56996
12578,hyundi, Santa Fe,2016,Automatic,10317,Diesel,235,42.9731,2.2,19495
12579,bmw, X6,2019,Automatic,4155,Diesel,145,44.9964,3,40980
12581,merc, CLS Class,2016,Automatic,44753,Diesel,125,57.4651,2.1,17500
12582,ford, Grand C-MAX,2016,Manual,29592,Diesel,30,64.4485,1.5,9940
12584,bmw, X6,2019,Automatic,3000,Petrol,145,26.3747,3,64690
12585,skoda, Rapid,2017,Manual,20795,Petrol,20,57.5196,1.2,8450
12586,toyota, Land Cruiser,2019,Automatic,6836,Diesel,145,30.2933,2.8,49995
12587,ford, KA,2016,Manual,22543,Petrol,30,58.0978,1.2,5990
12588,vauxhall, GTC,2015,Manual,36538,Petrol,160,46.6879,1.4,8298
12592,ford, Tourneo Custom,2018,Manual,14292,Diesel,145,32.7581,2,20000
12593,bmw, Z4,2020,Semi-Auto,10,Petrol,150,38.6349,2,31895
12595,merc, S Class,2018,Semi-Auto,6623,Petrol,150,33.8053,4,79995
12596,vw, Jetta,2016,Semi-Auto,39836,Diesel,30,62.9355,2,11795
12597,ford, Grand C-MAX,2016,Manual,59478,Petrol,30,53.9729,1,9351
12599,ford, Edge,2016,Manual,28366,Diesel,160,48.8997,2,17500
12600,merc, SLK,2011,Automatic,40000,Petrol,200,43.5184,1.8,10995
12606,toyota, Supra,2019,Semi-Auto,3000,Petrol,145,34.4761,3,49990
12607,toyota, Prius,2018,Automatic,31786,Hybrid,135,234.8934,1.8,22890
12608,merc, V Class,2019,Automatic,4362,Diesel,145,45.4796,2.2,44410
12610,ford, Galaxy,2017,Manual,24805,Diesel,125,56.6059,2,17650
12611,vw, Scirocco,2017,Semi-Auto,24331,Petrol,145,43.9551,2,15652
12612,audi, Q8,2019,Automatic,10200,Diesel,145,33.3185,3,48022
12613,hyundi, IX35,2015,Manual,40096,Diesel,145,54.4647,1.7,8991
12614,ford, Grand C-MAX,2016,Manual,16271,Diesel,30,64.1032,1.5,10490
12616,toyota, GT86,2017,Manual,14345,Petrol,150,36.127,2,17000
12617,toyota, GT86,2019,Semi-Auto,913,Petrol,145,32.6164,2,23998
12620,audi, A7,2020,Semi-Auto,6150,Diesel,145,38.7492,3,42995
12623,ford, Galaxy,2016,Manual,6906,Diesel,125,56.8471,2,21499
12624,hyundi, IX20,2016,Automatic,13302,Petrol,160,43.7744,1.6,8991
12625,audi, A8,2017,Automatic,16975,Petrol,555,28.2325,4,43990
12626,merc, CLA Class,2017,Automatic,53159,Diesel,125,58.9623,2.1,17590
12627,bmw, 7 Series,2017,Semi-Auto,6431,Diesel,145,54.2389,3,33682
12628,hyundi, IX20,2017,Manual,20634,Petrol,125,50.6761,1.4,9795
12629,ford, Grand C-MAX,2016,Manual,11969,Diesel,30,64.0683,1.5,10000
12633,merc, GL Class,2015,Automatic,39775,Diesel,125,55.4461,2.1,15999
12634,vw, Caravelle,2019,Semi-Auto,5434,Diesel,145,33.5997,2,42999
12635,audi, R8,2019,Automatic,6954,Petrol,145,21.6462,5.2,109990
12636,ford, Grand C-MAX,2016,Manual,39460,Diesel,30,64.458,1.5,9998
12637,ford, Grand C-MAX,2017,Manual,29886,Diesel,30,63.9698,1.5,10698
12638,skoda, Rapid,2018,Manual,26311,Petrol,150,61.4325,1,10185
12640,ford, Grand Tourneo Connect,2015,Manual,54429,Diesel,125,58.7278,1.6,10499
12642,ford, Galaxy,2017,Manual,35369,Diesel,125,56.5826,2,17999
12643,vauxhall, Zafira Tourer,2016,Manual,22983,Petrol,200,42.0766,1.4,9950
12644,toyota, Hilux,2016,Manual,51840,Diesel,260,38.7637,2.5,11292
12646,vw, Scirocco,2017,Automatic,34203,Diesel,145,63.0033,2,17000
12649,hyundi, I40,2015,Manual,31979,Diesel,30,65.5819,1.7,8700
12650,vauxhall, Agila,2013,Automatic,31090,Petrol,145,49.8617,1.2,5990
12652,merc, CLS Class,2017,Semi-Auto,34567,Diesel,145,51.3017,3,21950
12653,skoda, Yeti,2013,Manual,67235,Diesel,200,47.1845,2,6688
12654,toyota, Prius,2019,Automatic,8000,Hybrid,135,62.6122,1.8,25650
12656,bmw, M4,2020,Semi-Auto,5,Petrol,145,33.8806,3,59995
12658,ford, Grand C-MAX,2015,Manual,64000,Diesel,30,64.1488,1.5,7999
12659,vw, California,2019,Automatic,10288,Diesel,260,33.2351,2,57991
12660,merc, SLK,2001,Automatic,42087,Petrol,325,29.9404,2.3,4490
12661,merc, V Class,2019,Automatic,18603,Diesel,145,48.8097,2.1,20750
12663,merc, GL Class,2015,Automatic,39518,Diesel,125,56.3802,2.1,17375
12664,hyundi, Santa Fe,2017,Manual,41109,Diesel,200,47.4881,2.2,18670
12667,vw, CC,2017,Automatic,27000,Diesel,125,59.3289,2,14000
12669,bmw, M4,2019,Semi-Auto,4500,Petrol,150,32.4426,3,46950
12670,merc, GL Class,2016,Automatic,14253,Diesel,325,36.317,3,35371
12671,toyota, Prius,2017,Automatic,36000,Hybrid,0,68.7857,1.8,19995
12674,vw, Beetle,2015,Manual,37944,Diesel,145,54.9802,2,11000
12676,bmw, X6,2016,Semi-Auto,31585,Diesel,200,47.4772,3,28950
12678,vw, Caravelle,2019,Automatic,947,Diesel,145,32.6399,2,49996
12679,ford, Grand Tourneo Connect,2016,Manual,30000,Diesel,125,61.433,1.5,13995
12681,ford, Puma,2020,Manual,2548,Petrol,150,49.9554,1,20890
12682,hyundi, Santa Fe,2017,Semi-Auto,35406,Diesel,235,42.5709,2.2,19770
12684,merc, GLS Class,2019,Automatic,11663,Diesel,145,37.1021,3,47980
12686,bmw, Z4,2019,Semi-Auto,4586,Petrol,150,33.4297,3,35995
12688,vauxhall, GTC,2016,Manual,26342,Petrol,160,47.5216,1.4,7190
12689,ford, Galaxy,2018,Semi-Auto,32340,Diesel,150,52.5056,2,19000
12690,vauxhall, Combo Life,2019,Manual,3050,Diesel,145,50.2636,1.5,16490
12691,merc, V Class,2019,Semi-Auto,1998,Diesel,145,37.5336,2,42980
12693,audi, RS5,2018,Automatic,13121,Petrol,145,32.6129,2.9,42000
12695,ford, Grand C-MAX,2017,Manual,36333,Diesel,145,64.2131,1.5,10190
12696,hyundi, I800,2018,Manual,37530,Diesel,145,37.469,2.5,14795
12697,vw, Arteon,2020,Semi-Auto,1209,Diesel,145,50.477,2,30490
12698,toyota, Prius,2017,Automatic,47626,Hybrid,0,94.1237,1.8,18495
12699,vw, Eos,2011,Manual,43000,Petrol,185,41.703,1.4,7195
12700,toyota, Hilux,2012,Manual,99600,Diesel,265,38.6394,2.5,7750
12701,ford, Grand Tourneo Connect,2017,Manual,52175,Diesel,30,64.15,1.5,12500
12706,vw, Caddy Life,2017,Manual,15860,Petrol,145,56.2569,2,19995
12707,toyota, Prius,2015,Automatic,22447,Hybrid,0,68.9138,1.8,19723
12709,bmw, M4,2017,Semi-Auto,17834,Petrol,145,33.7235,3,33650
12712,vw, Scirocco,2015,Manual,22442,Diesel,20,55.386,2,12998
12714,audi, S4,2019,Automatic,6000,Diesel,145,39.0038,3,42888
12717,toyota, Avensis,2016,Manual,30879,Diesel,20,67.3703,1.6,10895
12718,ford, Tourneo Custom,2019,Manual,3710,Diesel,150,35.1249,2,19999
12719,toyota, Avensis,2016,Manual,63956,Diesel,30,62.7768,2,11503
12720,audi, SQ7,2017,Automatic,20761,Diesel,145,38.8546,4,44444
12721,bmw, X4,2019,Semi-Auto,7356,Diesel,145,40.76,3,38495
12722,vw, Tiguan Allspace,2019,Semi-Auto,6539,Diesel,150,39.1652,2,26990
12723,vw, Tiguan Allspace,2019,Semi-Auto,7022,Diesel,145,38.6576,2,26950
12724,vw, Caravelle,2020,Semi-Auto,1500,Diesel,150,33.2655,2,45990
12725,bmw, M4,2018,Semi-Auto,7732,Petrol,145,34.039,3,36498
12727,merc, GL Class,2018,Automatic,8291,Diesel,145,56.3627,2.1,27699
12729,vauxhall, GTC,2016,Manual,15000,Petrol,165,44.4567,1.6,10999
12730,merc, S Class,2016,Semi-Auto,31210,Diesel,200,47.5773,3,28980
12731,merc, S Class,2019,Semi-Auto,100,Petrol,145,40.6916,3,60998
12732,vw, Scirocco,2016,Manual,22032,Petrol,125,52.3205,1.4,13552
12733,hyundi, Santa Fe,2016,Automatic,20960,Diesel,235,42.508,2.2,16999
12735,bmw, X4,2015,Manual,70601,Diesel,160,52.3611,2,17399
12737,hyundi, I800,2018,Automatic,35460,Diesel,145,27.9324,2.5,15794
12738,skoda, Rapid,2017,Manual,15255,Petrol,145,63.004,1,9295
12739,hyundi, I800,2019,Manual,21457,Diesel,145,31.6733,2.5,16199
12740,merc, GLS Class,2017,Automatic,7201,Diesel,150,37.3375,3,38250
12741,ford, Edge,2016,Manual,27500,Diesel,160,48.8654,2,17900
12742,toyota, Verso,2017,Manual,54761,Diesel,30,62.9115,1.6,9698
12743,ford, Galaxy,2018,Manual,17003,Diesel,145,56.6189,2,20750
12744,vw, Arteon,2019,Manual,3000,Diesel,145,52.4479,2,29000
12745,merc, S Class,2016,Semi-Auto,23743,Diesel,200,48.2132,3,30998
12747,ford, Galaxy,2019,Semi-Auto,7439,Diesel,145,53.4568,2,24500
12748,merc, SLK,2016,Semi-Auto,33534,Diesel,30,70.6063,2,15280
12749,merc, V Class,2015,Automatic,57500,Diesel,235,44.5552,2.1,27490
12751,vw, Amarok,2018,Automatic,23371,Diesel,265,35.9141,3,30995
12752,ford, Fusion,2005,Manual,31000,Petrol,200,41.4914,1.4,2095
12753,toyota, Prius,2010,Automatic,68296,Hybrid,0,70.3366,1.8,8993
12756,merc, S Class,2012,Automatic,72700,Diesel,235,41.3585,3,12995
12757,ford, Edge,2016,Manual,77137,Diesel,160,48.5018,2,14998
12758,vw, Scirocco,2011,Manual,80000,Diesel,30,62.8761,2,6975
12760,skoda, Scala,2019,Automatic,3882,Diesel,145,54.5278,1.6,20995
12761,audi, A7,2017,Semi-Auto,16236,Diesel,145,61.555,3,23990
12764,ford, KA,2016,Manual,6205,Petrol,30,57.4669,1.2,8100
12765,bmw, M3,2004,Manual,80000,Petrol,330,23.8998,3.2,16950
12766,bmw, M4,2019,Semi-Auto,9244,Petrol,145,32.4275,3,44980
12769,vw, Arteon,2019,Semi-Auto,8861,Petrol,145,40.6512,1.5,21982
12770,toyota, Prius,2019,Automatic,6451,Other,135,61.4069,1.8,23750
12771,audi, A8,2015,Automatic,35361,Diesel,200,48.5647,3,19230
12774,toyota, Verso,2017,Semi-Auto,19807,Petrol,200,42.6886,1.8,12990
12775,bmw, 7 Series,2019,Semi-Auto,2919,Diesel,145,41.5568,3,52900
12776,toyota, Hilux,2016,Manual,20250,Diesel,265,40.4431,2.4,15650
12778,vw, Arteon,2019,Automatic,9956,Petrol,145,46.8625,2,26690
12780,merc, GLS Class,2019,Automatic,11607,Diesel,145,37.4449,3,44990
12781,bmw, X4,2015,Automatic,51536,Diesel,200,47.9273,3,19799
12782,audi, RS5,2019,Automatic,4009,Petrol,145,29.5669,2.9,55292
12783,vauxhall, Combo Life,2019,Manual,9726,Diesel,145,53.2762,1.5,13798
12784,vauxhall, GTC,2018,Manual,9297,Petrol,145,36.0748,2,18998
12785,hyundi, I40,2016,Semi-Auto,59335,Diesel,125,56.4917,1.7,9500
12786,ford, Galaxy,2019,Manual,2815,Diesel,145,55.3365,2,26950
12787,ford, Edge,2018,Semi-Auto,25270,Diesel,150,47.7331,2,23495
12791,hyundi, I40,2016,Manual,40134,Diesel,30,65.8109,1.7,9698
12792,merc, S Class,2019,Automatic,1501,Diesel,145,41.4717,3,54990
12793,ford, Galaxy,2019,Manual,16448,Diesel,145,55.2652,2,24999
12794,bmw, X4,2020,Semi-Auto,7724,Diesel,145,36.7787,3,45990
12795,vw, Jetta,2013,Manual,48501,Diesel,20,66.874,1.6,6891
12797,toyota, Supra,2019,Automatic,10,Petrol,145,34.676,3,49499
12799,audi, RS6,2017,Automatic,17283,Petrol,150,29.5588,4,59900
12800,ford, Mustang,2020,Automatic,3500,Petrol,145,30.3558,2.3,38489
12801,skoda, Scala,2019,Semi-Auto,8121,Diesel,145,54.5093,1.6,17495
12802,ford, Mustang,2020,Manual,100,Petrol,145,22.8388,5,41000
12803,hyundi, I40,2019,Semi-Auto,1000,Diesel,145,53.5996,1.6,21000
12806,ford, Edge,2017,Manual,18968,Diesel,160,48.6083,2,18950
12808,ford, Grand Tourneo Connect,2017,Manual,9000,Diesel,145,64.182,1.5,24500
12809,audi, Q8,2019,Automatic,6000,Diesel,145,32.8029,3,64990
12813,hyundi, Santa Fe,2018,Semi-Auto,31350,Diesel,145,42.7763,2.2,19099
12814,ford, Grand Tourneo Connect,2017,Manual,20122,Diesel,30,64.2559,1.5,14000
12815,vw, Tiguan Allspace,2019,Automatic,5000,Diesel,145,39.4244,2,31899
12816,vw, Beetle,2016,Manual,65318,Diesel,20,65.9757,2,8690
12817,audi, S3,2015,Manual,48800,Petrol,205,39.7091,2,17950
12819,hyundi, IX20,2016,Manual,29099,Petrol,125,50.5346,1.4,8199
12820,merc, V Class,2019,Automatic,677,Diesel,145,36.5899,2,47995
12823,ford, Edge,2017,Automatic,41000,Diesel,145,49.1159,2,20994
12824,vw, Caravelle,2019,Semi-Auto,2544,Diesel,145,32.5213,2,42900
12826,audi, RS3,2019,Semi-Auto,14585,Petrol,150,29.5634,2.5,46990
12827,hyundi, IX35,2013,Manual,54321,Diesel,150,53.4956,1.7,6999
12828,hyundi, Santa Fe,2019,Semi-Auto,17835,Diesel,145,39.7665,2.2,28500
12830,skoda, Scala,2019,Manual,1514,Petrol,150,47.7622,1.5,17995
12834,ford, Puma,2019,Manual,3000,Petrol,145,50.4655,1,25820
12835,vw, Arteon,2018,Manual,7813,Diesel,145,66.0177,2,21502
12837,ford, Puma,2019,Manual,578,Petrol,145,50.6008,1,22000
12839,merc, S Class,2019,Semi-Auto,3835,Diesel,145,52.5441,3,53999
12840,audi, Q8,2019,Semi-Auto,9089,Diesel,145,33.539,3,51991
12842,ford, Edge,2018,Semi-Auto,12815,Diesel,150,48.5427,2,22795
12844,audi, A8,2018,Semi-Auto,10249,Diesel,145,50.7792,3,33998
12845,hyundi, Santa Fe,2017,Semi-Auto,41429,Diesel,145,42.9064,2.2,18894
12846,vw, Arteon,2019,Semi-Auto,25,Diesel,145,50.2837,2,26998
12847,audi, RS3,2016,Semi-Auto,29920,Petrol,300,34.9406,2.5,29888
12849,vw, Arteon,2019,Automatic,2536,Diesel,145,50.3428,2,27399
12851,vauxhall, Zafira Tourer,2014,Manual,59548,Diesel,145,55.2413,2,6450
12852,skoda, Scala,2019,Manual,1500,Petrol,145,49.3418,1,16495
12854,vw, Tiguan Allspace,2019,Semi-Auto,9023,Diesel,150,47.974,2,28991
12856,ford, Tourneo Custom,2017,Manual,33650,Diesel,235,43.9887,2,17995
12857,skoda, Yeti,2016,Semi-Auto,13156,Petrol,125,51.5321,1.2,13495
12863,vw, Caravelle,2019,Automatic,12152,Diesel,145,44.474,2,43990
12864,merc, M Class,2008,Automatic,110000,Diesel,555,28.892,3,5990
12865,bmw, M4,2019,Automatic,299,Petrol,145,32.6339,3,44889
12867,hyundi, IX20,2017,Automatic,11211,Petrol,150,43.4197,1.6,9995
12868,hyundi, I800,2016,Automatic,55088,Diesel,330,33.5426,2.5,12000
12871,hyundi, I40,2016,Semi-Auto,27000,Diesel,125,56.5097,1.7,10695
12875,merc, GLS Class,2019,Automatic,2010,Diesel,145,34.1133,3,67600
12876,vw, Amarok,2017,Automatic,27540,Diesel,260,36.2625,3,25999
12879,vauxhall, Vivaro,2018,Manual,13585,Diesel,145,50.5097,1.6,19998
12880,hyundi, IX20,2018,Manual,25833,Petrol,145,50.4177,1.4,11490
12883,vw, Beetle,2014,Manual,30323,Diesel,150,55.566,2,12751
12884,merc, V Class,2019,Automatic,147,Diesel,145,36.222,2,45394
12885,toyota, Hilux,2016,Automatic,55883,Diesel,260,32.9714,3,15498
12886,audi, A8,2018,Automatic,20360,Diesel,145,50.7446,3,49995
12888,merc, GLS Class,2017,Automatic,22957,Diesel,145,37.5267,3,38580
12889,vw, Amarok,2019,Automatic,9222,Diesel,260,33.3262,3,29990
12890,hyundi, Santa Fe,2015,Automatic,28700,Diesel,260,42.244,2.2,19000
12891,skoda, Scala,2020,Manual,600,Petrol,150,49.7312,1,17980
12894,hyundi, I800,2017,Manual,34492,Diesel,145,37.7499,2.5,14000
12898,vw, Arteon,2019,Semi-Auto,5851,Diesel,145,50.2197,2,24985
12899,skoda, Scala,2019,Automatic,5697,Diesel,145,54.1532,1.6,18295
12900,hyundi, IX20,2016,Automatic,4210,Petrol,165,43.4404,1.6,9500
12901,hyundi, IX20,2015,Automatic,8500,Petrol,200,43.4807,1.6,9250
12903,vw, Amarok,2019,Automatic,2569,Diesel,260,33.8503,3,31995
12904,toyota, Prius,2016,Automatic,24715,Hybrid,0,93.7963,1.8,18495
12905,vauxhall, Combo Life,2019,Manual,4396,Diesel,145,52.9669,1.5,15000
12906,hyundi, IX20,2014,Manual,38601,Petrol,125,50.2185,0,6500
12908,ford, Galaxy,2018,Automatic,9041,Diesel,145,53.2544,2,22000
12909,vw, Scirocco,2016,Automatic,25564,Diesel,30,57.2165,2,13661
12910,skoda, Kamiq,2019,Manual,3160,Petrol,145,47.9638,1,15995
12911,vw, Shuttle,2018,Semi-Auto,33455,Diesel,145,47.305,2,25500
12913,hyundi, IX20,2018,Automatic,17167,Petrol,145,43.3119,1.6,10990
12914,merc, V Class,2019,Automatic,1250,Diesel,145,45.0736,2.2,39500
12915,bmw, X4,2019,Semi-Auto,10755,Diesel,145,42.9,2,35480
12916,merc, S Class,2005,Automatic,75148,Diesel,330,36.565,3.2,4990
12917,audi, A8,2016,Automatic,33063,Petrol,330,29.8372,4,33000
12920,audi, A8,2015,Semi-Auto,54174,Diesel,205,47.9553,3,19499
12921,toyota, Avensis,2015,Manual,11653,Diesel,30,62.7906,2,10399
12922,ford, Galaxy,2019,Manual,2000,Diesel,145,55.439,2,22950
12923,merc, GL Class,2014,Automatic,5007,Diesel,145,55.3124,2.1,17699
12924,merc, S Class,2019,Semi-Auto,1000,Petrol,145,33.6808,4,93499
12925,ford, Galaxy,2017,Manual,32750,Diesel,125,56.257,2,18999
12926,vauxhall, GTC,2016,Manual,43589,Diesel,125,60.0401,2,9498
12927,skoda, Yeti,2016,Semi-Auto,33033,Petrol,125,51.3948,1.2,12299
12928,vauxhall, GTC,2016,Manual,25389,Petrol,160,47.0803,1.4,7891
12929,vw, Scirocco,2017,Manual,37835,Diesel,30,53.5619,2,15601
12930,merc, GL Class,2017,Manual,14602,Diesel,20,67.5029,2.1,16995
12931,audi, A7,2015,Semi-Auto,55449,Diesel,160,52.4189,3,22450
12932,hyundi, IX20,2014,Manual,41960,Petrol,125,50.0988,1.4,5999
12933,ford, Edge,2016,Semi-Auto,32736,Diesel,160,48.6379,2,19995
12934,hyundi, I40,2017,Manual,17393,Diesel,145,65.7169,1.7,11485
12935,bmw, M5,2019,Automatic,13000,Petrol,150,24.3227,4.4,69948
12937,audi, A7,2014,Automatic,75000,Diesel,200,48.929,3,14480
12940,merc, V Class,2019,Semi-Auto,4823,Diesel,145,46.0027,2.2,39995
12941,ford, Tourneo Custom,2018,Manual,30732,Diesel,145,32.1371,2,17495
12942,vw, Arteon,2019,Automatic,5619,Petrol,145,32.9671,2,35750
12943,hyundi, IX35,2011,Automatic,48528,Diesel,300,39.355,2,7799
12944,audi, A8,2019,Automatic,5000,Diesel,145,40.5616,3,50990
12945,vauxhall, Zafira Tourer,2014,Manual,29000,Petrol,200,43.0891,1.4,7995
12948,skoda, Rapid,2014,Manual,49080,Petrol,30,55.4359,1.2,5990
12949,bmw, 7 Series,2017,Semi-Auto,34017,Diesel,125,57.4595,3,26998
12951,ford, Mustang,2016,Semi-Auto,26104,Petrol,570,20.8633,5,27999
12952,toyota, Verso,2015,Manual,40857,Diesel,30,62.5528,1.6,10495
12953,ford, Galaxy,2019,Semi-Auto,3802,Diesel,145,54.1589,2,28500
12956,hyundi, Santa Fe,2019,Semi-Auto,6697,Diesel,150,39.2707,2.2,33999
12957,bmw, X4,2017,Automatic,35016,Diesel,150,54.4655,2,22500
12959,vauxhall, Agila,2014,Manual,45400,Petrol,20,59.7374,1,3595
12962,hyundi, IX20,2017,Manual,12245,Petrol,150,50.567,1.4,10000
12963,skoda, Rapid,2018,Manual,14742,Petrol,145,61.3218,1,10695
12966,vauxhall, Combo Life,2018,Manual,5486,Diesel,145,53.4017,1.5,14498
12967,skoda, Rapid,2017,Manual,33151,Petrol,145,61.6651,1,8800
12968,merc, CLS Class,2017,Automatic,32977,Diesel,145,51.5378,3,21900
12969,vw, CC,2016,Semi-Auto,4289,Petrol,200,39.2824,1.8,15000
12971,hyundi, I800,2018,Manual,36759,Diesel,145,28.2623,2.5,15498
12972,bmw, i8,2017,Automatic,9992,Hybrid,135,69.2767,1.5,59950
12973,toyota, Avensis,2017,Manual,35650,Petrol,145,47.2494,1.8,12995
12975,vw, Scirocco,2017,Automatic,22989,Petrol,160,44.3397,2,14736
12976,skoda, Kamiq,2019,Manual,4259,Petrol,145,48.0253,1,16999
12977,toyota, Verso,2017,Manual,12114,Petrol,145,41.4538,1.6,12660
12978,hyundi, Santa Fe,2018,Manual,21588,Diesel,145,47.0768,2.2,20842
12980,vw, Tiguan Allspace,2019,Manual,53,Petrol,150,36.2643,1.5,24998
12983,merc, GLB Class,2020,Semi-Auto,29,Diesel,145,44.9122,2,40480
12984,skoda, Scala,2019,Manual,4538,Petrol,150,49.8093,1,15999
12987,vw, Arteon,2019,Manual,5000,Diesel,145,52.6618,2,26490
12990,ford, Galaxy,2017,Semi-Auto,40782,Diesel,145,52.3954,2,17995
12991,hyundi, I40,2015,Semi-Auto,61919,Diesel,125,56.5469,1.7,9495
12994,skoda, Rapid,2013,Manual,40268,Diesel,20,72.0861,1.6,6300
12995,merc, SLK,1998,Automatic,113557,Petrol,265,31.8368,2.3,1990
12997,ford, Edge,2017,Semi-Auto,25725,Diesel,145,47.6375,2,22511
13005,merc, CLS Class,2019,Semi-Auto,5053,Diesel,145,48.6805,2.9,40532
13006,vw, Arteon,2019,Semi-Auto,5000,Diesel,145,50.3798,2,28950
13007,toyota, Prius,2018,Automatic,4623,Hybrid,135,85.7602,1.8,21725
13008,bmw, X4,2020,Semi-Auto,100,Petrol,145,24.863,3,60995
13009,skoda, Rapid,2017,Manual,13272,Petrol,145,58.0274,1.2,8995
13010,skoda, Rapid,2017,Manual,18024,Diesel,0,74.0112,1.6,8850
13011,hyundi, IX35,2014,Manual,61243,Diesel,145,52.9938,1.7,7991
13014,audi, RS5,2018,Semi-Auto,9641,Petrol,145,32.3396,2.9,47895
13015,bmw, X6,2019,Automatic,4331,Petrol,145,26.1323,3,64652
13018,ford, KA,2014,Manual,53417,Petrol,30,57.4246,1.2,3295
13019,merc, CLA Class,2013,Automatic,23369,Diesel,30,62.8999,2.1,15275
13021,merc, SLK,2001,Automatic,91000,Petrol,325,30.3248,2.3,3950
13022,bmw, 6 Series,2016,Automatic,34000,Diesel,200,49.5162,3,20990
13023,vw, Arteon,2019,Manual,41,Diesel,145,52.3794,2,27998
13025,vw, Tiguan Allspace,2019,Manual,4487,Diesel,145,46.6227,2,24500
13026,audi, S4,2020,Automatic,1500,Diesel,145,39.2618,0,44888
13027,vauxhall, Antara,2012,Automatic,53730,Diesel,325,36.2017,2.2,6599
13028,skoda, Scala,2020,Manual,642,Diesel,145,57.6678,1.6,22499
13029,ford, KA,2008,Manual,77000,Petrol,200,43.5471,1.3,1550
13030,skoda, Scala,2020,Semi-Auto,4112,Petrol,145,45.3501,1.5,17650
13032,hyundi, Santa Fe,2017,Manual,19049,Diesel,200,46.9315,2.2,18990
13033,skoda, Scala,2019,Manual,1069,Petrol,145,49.5449,1,16495
13035,merc, CLS Class,2014,Semi-Auto,31815,Diesel,145,54.3235,2.1,15998
13036,merc, CLS Class,2019,Semi-Auto,6465,Diesel,145,47.6907,2.9,44999
13037,skoda, Scala,2020,Manual,1589,Petrol,145,49.5864,1,15999
13038,vauxhall, Combo Life,2019,Manual,8001,Diesel,150,53.1185,1.5,14998
13039,ford, Grand C-MAX,2016,Manual,12884,Petrol,30,53.868,1,10499
13044,vauxhall, Zafira Tourer,2017,Manual,28831,Diesel,145,53.9998,2,12999
13045,merc, SLK,2015,Automatic,40000,Diesel,145,56.5883,2.1,12990
13048,skoda, Yeti,2016,Automatic,29462,Petrol,125,51.1218,1.2,11497
13052,ford, KA,2010,Manual,90000,Diesel,30,66.8856,1.2,2995
13053,toyota, Verso,2017,Manual,44896,Petrol,200,41.3749,1.6,12200
13054,hyundi, I800,2017,Automatic,35154,Diesel,325,33.9046,2.5,15985
13055,vw, Caravelle,2019,Automatic,5000,Diesel,145,33.6792,2,46050
13056,hyundi, IX20,2017,Automatic,27185,Petrol,160,43.4127,1.6,9690
13059,vw, Caddy Maxi Life,2019,Semi-Auto,13349,Diesel,145,46.5556,2,18999
13060,ford, KA,2015,Manual,41800,Petrol,30,58.0122,1.2,4995
13061,vw, Shuttle,2018,Manual,22072,Diesel,145,46.884,2,19998
